iso3,year,share_aidtype_technical_cooperation_outlier,share_aidtype_budget_support_outlier,share_aidtype_project_outlier,share_aidtype_pooled_earmarked_outlier,share_aidtype_ngo_core_outlier,share_aidtype_scholarships_students_outlier,share_aidtype_admin_refugee_awareness_outlier,oda_pct_gdp_outlier,any_outlier
PAN,1995,False,False,False,False,False,False,False,False,False
PAN,1996,False,False,False,False,False,False,False,False,False
PAN,1997,False,False,False,False,False,False,False,False,False
PAN,1998,False,False,False,False,False,False,False,False,False
PAN,1999,False,False,False,False,False,False,False,False,False
PAN,2000,False,False,False,False,False,False,False,False,False
PAN,2001,False,False,False,False,False,False,False,False,False
PAN,2002,False,False,False,False,False,False,False,False,False
PAN,2003,False,False,False,False,False,False,False,False,False
PAN,2004,False,False,False,False,False,False,False,False,False
PAN,2005,False,False,False,False,False,False,False,False,False
PAN,2006,False,False,False,False,False,False,False,False,False
PAN,2007,False,False,False,False,False,False,False,False,False
PAN,2008,False,False,False,False,False,False,False,False,False
PAN,2009,False,False,False,False,False,False,False,False,False
PAN,2010,True,False,False,False,False,False,False,False,True
PAN,2011,True,False,False,False,False,False,False,False,True
PAN,2012,True,False,False,False,False,False,False,False,True
PAN,2013,True,False,False,False,False,False,False,False,True
PAN,2014,True,False,False,False,False,False,False,False,True
PAN,2015,True,False,False,False,False,False,True,False,True
PAN,2016,True,False,False,False,False,False,False,False,True
PAN,2017,True,False,False,False,False,False,False,False,True
PAN,2018,True,False,False,False,False,False,False,False,True
PAN,2019,True,False,False,False,False,False,True,False,True
PAN,2020,False,True,False,False,False,False,False,False,True
PAN,2021,False,False,False,False,False,False,False,False,False
PAN,2022,False,False,False,False,False,False,True,False,True
PAN,2023,False,False,False,False,False,False,True,False,True
PAN,2024,False,False,False,False,False,False,True,False,True
DMA,1995,False,False,False,False,False,False,False,False,False
DMA,1996,False,False,False,False,False,False,False,False,False
DMA,1997,False,False,False,False,False,False,False,False,False
DMA,1998,False,False,False,False,False,False,False,False,False
DMA,1999,False,False,False,False,False,False,False,False,False
DMA,2000,False,False,False,False,False,False,False,False,False
DMA,2001,False,False,False,False,False,False,False,False,False
DMA,2002,False,False,False,False,False,False,False,False,False
DMA,2003,False,True,False,False,False,False,False,False,True
DMA,2004,False,False,False,False,False,False,False,False,False
DMA,2005,False,True,False,False,False,False,False,False,True
DMA,2006,False,True,False,False,False,False,False,False,True
DMA,2007,False,False,False,False,False,False,False,False,False
DMA,2008,False,False,False,False,False,False,False,False,False
DMA,2009,False,False,False,False,False,False,False,False,False
DMA,2010,False,True,False,False,False,False,False,False,True
DMA,2011,False,False,False,False,False,False,False,False,False
DMA,2012,False,False,False,False,False,False,False,False,False
DMA,2013,False,False,False,False,False,False,False,False,False
DMA,2014,False,False,False,False,False,False,False,False,False
DMA,2015,False,True,False,False,False,False,False,False,True
DMA,2016,False,True,False,False,False,False,False,False,True
DMA,2017,False,False,False,False,False,False,False,False,False
DMA,2018,False,False,False,True,False,False,False,False,True
DMA,2019,False,True,False,False,False,False,False,False,True
DMA,2020,False,False,False,False,False,False,False,False,False
DMA,2021,False,True,False,False,False,False,False,False,True
DMA,2022,False,True,False,False,False,False,False,False,True
DMA,2023,False,False,False,False,False,False,False,False,False
DMA,2024,False,False,False,False,False,False,False,False,False
GRD,1995,False,False,False,False,False,False,False,False,False
GRD,1996,False,False,False,False,False,False,False,False,False
GRD,1997,False,False,False,False,False,False,False,False,False
GRD,1998,False,False,False,False,False,False,False,False,False
GRD,1999,False,False,False,False,False,False,False,False,False
GRD,2000,False,False,False,False,False,False,False,False,False
GRD,2001,False,False,False,False,False,False,False,False,False
GRD,2002,False,False,False,False,False,False,False,False,False
GRD,2003,False,False,False,False,False,False,False,False,False
GRD,2004,False,False,False,False,False,False,False,False,False
GRD,2005,False,False,False,False,False,False,False,False,False
GRD,2006,False,False,False,False,False,False,False,False,False
GRD,2007,False,False,False,False,False,False,False,False,False
GRD,2008,False,True,False,False,False,False,False,False,True
GRD,2009,False,True,False,False,False,False,False,False,True
GRD,2010,False,True,False,False,False,False,False,False,True
GRD,2011,False,False,False,False,False,False,False,False,False
GRD,2012,False,False,False,False,False,False,False,False,False
GRD,2013,False,False,False,False,False,False,False,False,False
GRD,2014,False,True,False,False,False,False,False,False,True
GRD,2015,False,True,False,False,False,False,False,False,True
GRD,2016,False,False,False,False,False,False,False,False,False
GRD,2017,False,True,False,False,False,False,False,False,True
GRD,2018,False,True,False,False,False,False,False,False,True
GRD,2019,False,True,False,False,False,False,False,False,True
GRD,2020,False,True,False,False,False,False,False,False,True
GRD,2021,False,True,False,False,False,False,False,False,True
GRD,2022,False,True,False,False,False,False,False,False,True
GRD,2023,False,True,False,False,False,False,False,False,True
GRD,2024,False,False,False,False,False,False,False,False,False
LCA,1995,False,False,False,False,False,False,False,False,False
LCA,1996,False,False,False,False,False,False,False,False,False
LCA,1997,False,False,False,False,False,False,False,False,False
LCA,1998,False,False,False,False,False,False,False,False,False
LCA,1999,False,False,False,False,False,False,False,False,False
LCA,2000,False,False,False,False,False,False,False,False,False
LCA,2001,False,False,False,False,False,False,False,False,False
LCA,2002,False,False,False,False,False,False,False,False,False
LCA,2003,False,False,False,False,False,False,False,False,False
LCA,2004,False,False,False,False,False,False,False,False,False
LCA,2005,False,False,False,False,False,False,False,False,False
LCA,2006,False,False,False,False,False,False,False,False,False
LCA,2007,False,False,False,False,False,False,False,False,False
LCA,2008,False,False,False,False,False,False,False,False,False
LCA,2009,False,True,False,False,False,False,False,False,True
LCA,2010,True,False,False,False,False,False,False,False,True
LCA,2011,False,False,False,False,False,False,False,False,False
LCA,2012,False,False,False,False,False,False,False,False,False
LCA,2013,False,False,False,False,False,False,False,False,False
LCA,2014,False,False,False,False,False,False,True,False,True
LCA,2015,False,False,False,False,False,False,False,False,False
LCA,2016,False,False,False,False,False,False,False,False,False
LCA,2017,False,False,False,False,False,False,False,False,False
LCA,2018,False,False,False,False,False,False,False,False,False
LCA,2019,False,False,False,False,False,False,True,False,True
LCA,2020,False,False,False,False,False,False,False,False,False
LCA,2021,False,True,False,False,False,False,False,False,True
LCA,2022,False,False,False,False,False,False,False,False,False
LCA,2023,True,False,False,False,False,False,False,False,True
LCA,2024,False,True,False,False,False,False,True,False,True
VCT,1995,False,False,False,False,False,False,False,False,False
VCT,1996,False,False,False,False,False,False,False,False,False
VCT,1997,False,False,False,False,False,False,False,False,False
VCT,1998,False,False,False,False,False,False,False,False,False
VCT,1999,False,False,False,False,False,False,False,False,False
VCT,2000,False,False,False,False,False,False,False,False,False
VCT,2001,False,False,False,False,False,False,False,False,False
VCT,2002,False,False,False,False,False,False,False,False,False
VCT,2003,False,False,False,False,False,False,False,False,False
VCT,2004,False,False,False,False,True,False,False,False,True
VCT,2005,False,False,False,False,False,False,False,False,False
VCT,2006,False,False,False,False,False,False,False,False,False
VCT,2007,False,False,False,False,False,False,False,False,False
VCT,2008,False,False,False,False,False,False,False,False,False
VCT,2009,False,False,False,False,False,False,False,False,False
VCT,2010,True,False,False,False,False,False,False,False,True
VCT,2011,True,False,False,False,False,False,False,False,True
VCT,2012,True,False,False,False,False,False,False,False,True
VCT,2013,False,False,False,False,False,False,False,False,False
VCT,2014,False,False,False,False,False,False,False,False,False
VCT,2015,False,False,False,False,False,False,False,False,False
VCT,2016,False,False,False,False,False,False,False,False,False
VCT,2017,True,False,False,False,False,False,False,False,True
VCT,2018,False,False,False,False,False,False,False,False,False
VCT,2019,False,True,False,False,False,False,False,False,True
VCT,2020,False,True,False,False,False,False,False,False,True
VCT,2021,False,True,False,False,False,False,False,False,True
VCT,2022,False,False,False,False,False,False,False,False,False
VCT,2023,False,False,False,False,False,False,False,False,False
VCT,2024,False,False,False,False,False,False,False,False,False
MSR,1995,False,False,False,False,False,False,False,False,False
MSR,1996,False,False,False,False,False,False,False,False,False
MSR,1997,False,False,False,False,False,False,False,False,False
MSR,1998,False,False,False,False,False,False,False,False,False
MSR,1999,False,False,False,False,False,False,False,False,False
MSR,2000,False,False,False,False,False,False,False,False,False
MSR,2001,False,False,False,False,False,False,False,False,False
MSR,2002,False,False,False,False,False,False,False,False,False
MSR,2003,False,False,False,False,False,False,False,False,False
MSR,2004,False,False,False,False,False,False,False,False,False
MSR,2005,False,False,False,False,False,False,False,False,False
MSR,2006,False,True,False,False,False,False,False,False,True
MSR,2007,False,False,False,False,False,False,False,False,False
MSR,2008,False,True,False,False,False,False,False,False,True
MSR,2009,False,False,False,False,False,False,False,False,False
MSR,2010,False,False,False,False,False,False,False,False,False
MSR,2011,False,False,False,False,False,False,False,False,False
MSR,2012,False,False,False,False,False,False,False,False,False
MSR,2013,False,False,False,False,False,False,False,False,False
MSR,2014,False,False,False,False,False,False,False,False,False
MSR,2015,False,False,False,False,False,False,False,False,False
MSR,2016,False,False,False,False,False,False,False,False,False
MSR,2017,False,False,False,False,False,False,False,False,False
MSR,2018,False,False,False,False,False,False,False,False,False
MSR,2019,False,False,False,False,False,False,False,False,False
MSR,2020,False,False,False,False,False,False,True,False,True
MSR,2021,False,False,False,False,False,False,True,False,True
MSR,2022,False,False,False,False,False,False,False,False,False
MSR,2023,True,False,False,False,False,False,False,False,True
MSR,2024,False,True,False,False,False,False,False,False,True
ARG,1995,False,False,False,False,False,False,False,False,False
ARG,1996,False,False,False,False,False,False,False,False,False
ARG,1997,False,False,False,False,False,False,False,False,False
ARG,1998,False,False,False,False,False,False,False,False,False
ARG,1999,False,False,False,False,False,False,False,False,False
ARG,2000,False,False,False,False,False,False,False,False,False
ARG,2001,False,False,False,False,False,False,False,False,False
ARG,2002,False,False,False,False,False,False,False,False,False
ARG,2003,False,False,False,False,False,False,False,False,False
ARG,2004,False,False,False,False,True,False,False,False,True
ARG,2005,False,False,False,False,True,False,False,False,True
ARG,2006,False,False,False,False,False,False,False,False,False
ARG,2007,False,False,False,False,False,True,False,False,True
ARG,2008,False,False,False,False,False,True,False,False,True
ARG,2009,False,False,False,False,False,True,False,False,True
ARG,2010,True,False,False,False,False,True,False,False,True
ARG,2011,True,False,False,False,False,True,False,False,True
ARG,2012,True,False,False,False,False,True,False,False,True
ARG,2013,True,False,False,False,False,True,False,False,True
ARG,2014,True,False,False,False,True,True,False,False,True
ARG,2015,True,False,False,False,True,True,False,False,True
ARG,2016,True,False,False,False,True,True,False,False,True
ARG,2017,True,False,False,False,True,True,False,False,True
ARG,2018,True,False,False,False,True,False,False,False,True
ARG,2019,True,True,False,False,False,False,False,False,True
ARG,2020,True,False,False,False,True,True,True,False,True
ARG,2021,False,False,False,True,False,False,True,False,True
ARG,2022,False,False,False,False,False,False,False,False,False
ARG,2023,False,False,False,False,False,False,False,False,False
ARG,2024,True,False,False,False,False,True,True,False,True
BOL,1995,False,False,False,False,False,False,False,False,False
BOL,1996,False,False,False,False,False,False,False,False,False
BOL,1997,False,False,False,False,False,False,False,False,False
BOL,1998,False,False,False,False,False,False,False,False,False
BOL,1999,False,False,False,False,False,False,False,False,False
BOL,2000,False,False,False,False,False,False,False,False,False
BOL,2001,False,False,False,False,False,False,False,False,False
BOL,2002,False,False,False,False,False,False,False,False,False
BOL,2003,False,False,False,False,False,False,False,False,False
BOL,2004,False,False,False,False,False,False,False,False,False
BOL,2005,False,False,False,False,True,False,False,False,True
BOL,2006,False,False,False,False,False,False,False,False,False
BOL,2007,False,False,False,False,True,False,False,False,True
BOL,2008,False,False,False,False,True,False,False,False,True
BOL,2009,False,False,False,False,False,False,False,False,False
BOL,2010,False,False,False,False,False,False,False,False,False
BOL,2011,False,False,False,False,True,False,False,False,True
BOL,2012,False,False,False,False,True,False,False,False,True
BOL,2013,False,False,False,False,True,False,False,False,True
BOL,2014,False,False,False,False,True,False,False,False,True
BOL,2015,False,True,False,False,True,False,False,False,True
BOL,2016,False,True,False,False,True,False,False,False,True
BOL,2017,False,True,False,False,False,False,False,False,True
BOL,2018,False,False,False,False,True,False,False,False,True
BOL,2019,False,False,False,False,True,False,False,False,True
BOL,2020,False,False,False,False,True,False,False,False,True
BOL,2021,False,False,False,False,True,False,False,False,True
BOL,2022,False,False,False,False,False,False,False,False,False
BOL,2023,False,False,False,False,False,False,False,False,False
BOL,2024,False,False,False,False,False,False,False,False,False
BRA,1995,False,False,False,False,False,False,False,False,False
BRA,1996,False,False,False,False,False,False,False,False,False
BRA,1997,False,False,False,False,False,False,False,False,False
BRA,1998,False,False,False,False,False,False,False,False,False
BRA,1999,False,False,False,False,False,False,False,False,False
BRA,2000,False,False,False,False,False,False,False,False,False
BRA,2001,False,False,False,False,False,False,False,False,False
BRA,2002,False,False,False,False,True,False,False,False,True
BRA,2003,False,False,False,False,True,False,False,False,True
BRA,2004,False,False,False,False,True,False,False,False,True
BRA,2005,False,False,False,False,True,False,False,False,True
BRA,2006,False,False,False,False,True,True,False,False,True
BRA,2007,False,False,False,False,True,True,False,False,True
BRA,2008,False,False,False,False,False,True,False,False,True
BRA,2009,False,False,False,False,False,True,False,False,True
BRA,2010,True,False,False,False,False,True,False,False,True
BRA,2011,True,False,False,False,False,True,False,False,True
BRA,2012,False,False,False,False,False,False,False,False,False
BRA,2013,False,False,False,True,False,False,False,False,True
BRA,2014,False,False,False,True,False,True,False,False,True
BRA,2015,False,False,False,True,True,False,False,False,True
BRA,2016,True,False,False,True,True,True,False,False,True
BRA,2017,True,False,False,True,True,True,False,False,True
BRA,2018,True,False,False,True,True,True,False,False,True
BRA,2019,True,False,False,False,True,True,False,False,True
BRA,2020,False,False,False,False,True,True,False,False,True
BRA,2021,False,False,False,False,False,False,False,False,False
BRA,2022,False,False,False,False,False,True,False,False,True
BRA,2023,False,False,False,True,True,True,False,False,True
BRA,2024,False,False,False,True,False,True,False,False,True
COL,1995,False,False,False,False,False,False,False,False,False
COL,1996,False,False,False,False,False,False,False,False,False
COL,1997,False,False,False,False,False,False,False,False,False
COL,1998,False,False,False,False,False,False,False,False,False
COL,1999,False,False,False,False,False,False,False,False,False
COL,2000,False,False,False,False,False,False,False,False,False
COL,2001,False,False,False,False,False,False,False,False,False
COL,2002,False,False,False,False,False,False,False,False,False
COL,2003,False,False,False,False,False,False,False,False,False
COL,2004,False,False,False,False,False,False,False,False,False
COL,2005,False,False,False,False,False,False,False,False,False
COL,2006,False,False,False,False,False,False,False,False,False
COL,2007,False,False,False,False,False,False,False,False,False
COL,2008,False,False,False,False,False,False,False,False,False
COL,2009,False,False,False,False,False,False,False,False,False
COL,2010,False,False,False,True,False,False,False,False,True
COL,2011,False,False,False,True,False,False,False,False,True
COL,2012,False,False,False,True,False,False,False,False,True
COL,2013,False,False,False,True,False,False,False,False,True
COL,2014,False,False,False,True,False,False,False,False,True
COL,2015,False,False,False,True,False,False,False,False,True
COL,2016,False,False,False,True,False,False,False,False,True
COL,2017,False,False,False,True,True,False,True,False,True
COL,2018,False,False,False,True,False,False,True,False,True
COL,2019,False,False,False,True,False,False,True,False,True
COL,2020,False,False,False,True,False,False,True,False,True
COL,2021,False,False,False,True,False,False,False,False,True
COL,2022,False,False,False,True,False,False,True,False,True
COL,2023,False,False,False,True,False,False,True,False,True
COL,2024,False,True,False,False,False,False,True,False,True
ECU,1995,False,False,False,False,False,False,False,False,False
ECU,1996,False,False,False,False,False,False,False,False,False
ECU,1997,False,False,False,False,False,False,False,False,False
ECU,1998,False,False,False,False,False,False,False,False,False
ECU,1999,False,False,False,False,False,False,False,False,False
ECU,2000,False,False,False,False,False,False,False,False,False
ECU,2001,False,False,False,False,False,False,False,False,False
ECU,2002,False,False,False,False,False,False,False,False,False
ECU,2003,False,False,False,False,True,False,False,False,True
ECU,2004,False,False,False,False,True,False,False,False,True
ECU,2005,False,False,False,False,True,False,False,False,True
ECU,2006,False,False,False,False,True,False,False,False,True
ECU,2007,False,False,False,False,True,False,False,False,True
ECU,2008,False,False,False,False,False,False,False,False,False
ECU,2009,False,False,False,False,True,False,False,False,True
ECU,2010,True,False,False,False,True,False,False,False,True
ECU,2011,True,False,False,False,True,False,False,False,True
ECU,2012,True,False,False,False,True,False,False,False,True
ECU,2013,True,False,False,False,True,False,False,False,True
ECU,2014,True,False,False,False,True,False,False,False,True
ECU,2015,False,False,False,False,True,False,False,False,True
ECU,2016,False,False,False,False,True,False,False,False,True
ECU,2017,False,False,False,False,True,False,False,False,True
ECU,2018,False,False,False,False,True,False,False,False,True
ECU,2019,False,False,False,False,True,False,False,False,True
ECU,2020,False,False,False,True,True,False,False,False,True
ECU,2021,False,False,False,True,True,False,False,False,True
ECU,2022,False,False,False,False,False,False,False,False,False
ECU,2023,False,True,False,False,False,False,False,False,True
ECU,2024,False,False,False,False,False,False,False,False,False
GUY,1995,False,False,False,False,False,False,False,False,False
GUY,1996,False,False,False,False,False,False,False,False,False
GUY,1997,False,False,False,False,False,False,False,False,False
GUY,1998,False,False,False,False,False,False,False,False,False
GUY,1999,False,False,False,False,False,False,False,False,False
GUY,2000,False,False,False,False,False,False,False,False,False
GUY,2001,False,False,False,False,False,False,False,False,False
GUY,2002,False,False,False,False,False,False,False,False,False
GUY,2003,False,False,False,False,False,False,False,False,False
GUY,2004,False,False,False,False,False,False,False,False,False
GUY,2005,False,False,False,False,False,False,False,False,False
GUY,2006,False,False,False,False,False,False,False,False,False
GUY,2007,False,False,False,False,False,False,False,False,False
GUY,2008,False,False,False,False,False,False,False,False,False
GUY,2009,False,False,False,False,False,False,False,False,False
GUY,2010,False,False,False,True,False,False,False,False,True
GUY,2011,False,False,False,True,False,False,False,False,True
GUY,2012,False,False,False,False,False,False,False,False,False
GUY,2013,False,True,False,False,False,False,False,False,True
GUY,2014,False,False,False,False,False,False,False,False,False
GUY,2015,False,False,False,False,True,False,False,False,True
GUY,2016,False,True,False,False,False,False,False,False,True
GUY,2017,False,False,False,False,False,False,False,False,False
GUY,2018,False,True,False,False,False,False,False,False,True
GUY,2019,False,False,False,True,False,False,False,False,True
GUY,2020,False,False,False,False,False,False,True,False,True
GUY,2021,False,False,False,False,False,False,False,False,False
GUY,2022,False,True,False,False,False,False,False,False,True
GUY,2023,False,True,False,False,False,False,False,False,True
GUY,2024,False,True,False,False,False,False,False,False,True
PRY,1995,False,False,False,False,False,False,False,False,False
PRY,1996,False,False,False,False,False,False,False,False,False
PRY,1997,False,False,False,False,False,False,False,False,False
PRY,1998,False,False,False,False,False,False,False,False,False
PRY,1999,False,False,False,False,False,False,False,False,False
PRY,2000,False,False,False,False,False,False,False,False,False
PRY,2001,False,False,False,False,False,False,False,False,False
PRY,2002,False,False,False,False,True,False,False,False,True
PRY,2003,False,False,False,False,True,False,False,False,True
PRY,2004,False,False,False,False,True,False,False,False,True
PRY,2005,False,False,False,False,True,False,False,False,True
PRY,2006,False,False,False,False,True,False,False,False,True
PRY,2007,False,False,False,False,False,False,False,False,False
PRY,2008,False,False,False,False,False,False,False,False,False
PRY,2009,False,False,False,False,False,False,False,False,False
PRY,2010,True,False,False,False,False,False,False,False,True
PRY,2011,True,False,False,False,False,False,False,False,True
PRY,2012,True,False,False,False,False,False,False,False,True
PRY,2013,True,True,False,False,False,False,False,False,True
PRY,2014,True,False,False,False,False,False,False,False,True
PRY,2015,True,False,False,False,True,False,False,False,True
PRY,2016,True,False,False,False,False,False,False,False,True
PRY,2017,False,False,False,False,False,False,False,False,False
PRY,2018,False,False,False,False,False,False,False,False,False
PRY,2019,True,False,False,False,False,False,True,False,True
PRY,2020,False,False,False,False,False,False,False,False,False
PRY,2021,False,False,False,False,False,False,False,False,False
PRY,2022,False,False,False,False,False,False,True,False,True
PRY,2023,False,True,False,False,False,False,False,False,True
PRY,2024,False,False,False,False,False,False,False,False,False
PER,1995,False,False,False,False,False,False,False,False,False
PER,1996,False,False,False,False,False,False,False,False,False
PER,1997,False,False,False,False,False,False,False,False,False
PER,1998,False,False,False,False,False,False,False,False,False
PER,1999,False,False,False,False,False,False,False,False,False
PER,2000,False,False,False,False,False,False,False,False,False
PER,2001,False,False,False,False,False,False,False,False,False
PER,2002,False,False,False,False,True,False,False,False,True
PER,2003,False,False,False,False,True,False,False,False,True
PER,2004,False,False,False,False,True,False,False,False,True
PER,2005,False,False,False,False,False,False,False,False,False
PER,2006,False,False,False,False,False,False,False,False,False
PER,2007,False,False,False,False,False,False,False,False,False
PER,2008,False,False,False,False,False,False,False,False,False
PER,2009,False,False,False,False,False,False,False,False,False
PER,2010,True,False,False,False,True,False,False,False,True
PER,2011,True,False,False,False,False,False,False,False,True
PER,2012,True,False,False,False,False,False,False,False,True
PER,2013,True,False,False,False,True,False,False,False,True
PER,2014,True,False,False,False,True,False,False,False,True
PER,2015,False,False,False,False,True,False,False,False,True
PER,2016,True,False,False,False,True,False,False,False,True
PER,2017,False,False,False,False,True,False,True,False,True
PER,2018,True,False,False,False,True,False,True,False,True
PER,2019,False,False,False,False,True,False,True,False,True
PER,2020,False,False,False,False,True,False,True,False,True
PER,2021,False,False,False,True,True,False,True,False,True
PER,2022,False,True,False,False,False,False,True,False,True
PER,2023,False,False,False,False,False,False,True,False,True
PER,2024,False,True,False,False,False,False,True,False,True
SUR,1995,False,False,False,False,False,False,False,False,False
SUR,1996,False,False,False,False,False,False,False,False,False
SUR,1997,False,False,False,False,False,False,False,False,False
SUR,1998,False,False,False,False,False,False,False,False,False
SUR,1999,False,False,False,False,False,False,False,False,False
SUR,2000,False,False,False,False,False,False,False,False,False
SUR,2001,False,False,False,False,False,False,False,False,False
SUR,2002,False,False,False,False,True,False,False,False,True
SUR,2003,False,False,False,False,True,False,False,False,True
SUR,2004,False,False,False,False,True,False,False,False,True
SUR,2005,False,False,False,False,True,False,False,False,True
SUR,2006,False,False,False,False,False,False,False,False,False
SUR,2007,False,True,False,False,False,False,False,False,True
SUR,2008,False,False,False,False,False,False,False,False,False
SUR,2009,False,True,False,False,False,False,False,False,True
SUR,2010,False,False,False,False,False,False,False,False,False
SUR,2011,False,False,False,False,False,False,False,False,False
SUR,2012,True,False,False,False,False,False,False,False,True
SUR,2013,True,False,False,False,True,False,False,False,True
SUR,2014,False,False,False,False,True,False,False,False,True
SUR,2015,False,False,False,False,True,False,False,False,True
SUR,2016,False,False,False,False,True,False,False,False,True
SUR,2017,False,False,False,False,True,False,False,False,True
SUR,2018,False,False,False,False,True,False,False,False,True
SUR,2019,False,False,False,False,True,False,False,False,True
SUR,2020,False,False,False,True,False,False,False,False,True
SUR,2021,False,False,False,True,True,False,False,False,True
SUR,2022,False,False,False,False,False,False,False,False,False
SUR,2023,False,False,False,False,False,False,False,False,False
SUR,2024,False,False,False,False,False,False,True,False,True
VEN,1995,False,False,False,False,False,False,False,False,False
VEN,1996,False,False,False,False,False,False,False,False,False
VEN,1997,False,False,False,False,False,False,False,False,False
VEN,1998,False,False,False,False,False,False,False,False,False
VEN,1999,False,False,False,False,False,False,False,False,False
VEN,2000,False,False,False,False,False,False,False,False,False
VEN,2001,False,False,False,False,False,False,False,False,False
VEN,2002,False,False,False,False,False,False,False,False,False
VEN,2003,False,False,False,False,False,False,False,False,False
VEN,2004,False,False,False,False,False,False,False,False,False
VEN,2005,False,False,False,False,False,False,False,False,False
VEN,2006,False,False,False,False,False,True,False,False,True
VEN,2007,False,False,False,False,False,True,False,False,True
VEN,2008,False,False,False,False,False,True,False,False,True
VEN,2009,False,False,False,False,False,True,False,False,True
VEN,2010,True,False,False,False,False,True,True,False,True
VEN,2011,True,False,False,False,False,True,False,False,True
VEN,2012,True,False,False,False,False,True,False,False,True
VEN,2013,True,False,False,False,False,True,True,False,True
VEN,2014,True,False,False,False,False,True,True,False,True
VEN,2015,True,False,False,False,False,True,True,False,True
VEN,2016,True,False,False,False,False,True,True,False,True
VEN,2017,False,False,False,False,False,True,True,False,True
VEN,2018,False,False,False,False,False,False,True,False,True
VEN,2019,False,False,False,True,False,False,True,False,True
VEN,2020,False,False,False,True,False,False,True,False,True
VEN,2021,False,False,False,True,False,False,True,False,True
VEN,2022,False,False,False,True,False,False,False,False,True
VEN,2023,False,False,False,True,False,False,False,False,True
VEN,2024,False,False,False,True,False,False,False,False,True
IRN,1995,False,False,False,False,False,False,False,False,False
IRN,1996,False,False,False,False,False,False,False,False,False
IRN,1997,False,False,False,False,False,False,False,False,False
IRN,1998,False,False,False,False,False,False,False,False,False
IRN,1999,False,False,False,False,False,False,False,False,False
IRN,2000,False,False,False,False,False,False,False,False,False
IRN,2001,False,False,False,False,False,False,False,False,False
IRN,2002,False,False,False,False,False,False,False,False,False
IRN,2003,False,False,False,False,False,False,False,False,False
IRN,2004,False,False,False,False,True,False,False,False,True
IRN,2005,False,False,False,False,True,False,False,False,True
IRN,2006,False,False,False,False,False,True,True,False,True
IRN,2007,False,False,False,False,False,True,True,False,True
IRN,2008,False,False,False,False,False,True,True,False,True
IRN,2009,False,False,False,False,False,True,False,False,True
IRN,2010,False,False,False,False,False,True,True,False,True
IRN,2011,False,False,False,False,True,True,False,False,True
IRN,2012,False,False,False,False,True,True,False,False,True
IRN,2013,False,False,False,False,False,True,False,False,True
IRN,2014,False,False,False,False,False,True,False,False,True
IRN,2015,False,False,False,False,False,True,False,False,True
IRN,2016,False,False,False,False,False,True,False,False,True
IRN,2017,False,False,False,False,False,True,False,False,True
IRN,2018,False,False,False,False,False,True,False,False,True
IRN,2019,False,False,False,False,False,True,False,False,True
IRN,2020,False,False,False,True,False,True,False,False,True
IRN,2021,False,False,False,False,False,True,False,False,True
IRN,2022,False,False,False,False,False,True,False,False,True
IRN,2023,False,False,False,False,False,True,False,False,True
IRN,2024,False,False,False,False,False,True,False,False,True
IRQ,1995,False,False,False,False,False,False,False,False,False
IRQ,1996,False,False,False,False,False,False,False,False,False
IRQ,1997,False,False,False,False,False,False,False,False,False
IRQ,1998,False,False,False,False,False,False,False,False,False
IRQ,1999,False,False,False,False,False,False,False,False,False
IRQ,2000,False,False,False,False,False,False,False,False,False
IRQ,2001,False,False,False,False,False,False,False,False,False
IRQ,2002,False,False,False,False,False,False,False,False,False
IRQ,2003,False,False,False,False,False,False,False,False,False
IRQ,2004,False,False,False,False,False,False,False,False,False
IRQ,2005,False,False,False,False,False,False,False,True,True
IRQ,2006,False,False,False,False,False,False,False,False,False
IRQ,2007,False,False,False,False,False,False,False,False,False
IRQ,2008,False,False,False,False,False,False,False,False,False
IRQ,2009,False,False,False,False,False,False,False,False,False
IRQ,2010,True,False,False,False,False,False,False,False,True
IRQ,2011,False,False,False,True,False,False,False,False,True
IRQ,2012,False,False,False,False,False,False,False,False,False
IRQ,2013,False,False,False,True,False,False,False,False,True
IRQ,2014,False,False,False,True,False,False,False,False,True
IRQ,2015,False,False,False,True,False,False,False,False,True
IRQ,2016,False,False,False,True,False,False,False,False,True
IRQ,2017,False,False,False,True,True,False,False,False,True
IRQ,2018,False,False,False,True,False,False,False,False,True
IRQ,2019,False,False,False,True,False,False,False,False,True
IRQ,2020,False,False,False,True,False,False,False,False,True
IRQ,2021,False,False,False,True,False,False,True,False,True
IRQ,2022,False,False,False,True,False,False,False,False,True
IRQ,2023,False,False,False,False,False,False,False,False,False
IRQ,2024,False,False,False,False,False,False,False,False,False
JOR,1995,False,False,False,False,False,False,False,False,False
JOR,1996,False,False,False,False,False,False,False,False,False
JOR,1997,False,False,False,False,False,False,False,False,False
JOR,1998,False,False,False,False,False,False,False,False,False
JOR,1999,False,False,False,False,False,False,False,False,False
JOR,2000,False,False,False,False,False,False,False,False,False
JOR,2001,False,False,False,False,False,False,False,False,False
JOR,2002,False,False,False,False,False,False,False,False,False
JOR,2003,False,False,False,False,False,False,False,False,False
JOR,2004,False,False,False,False,False,False,False,False,False
JOR,2005,False,False,False,False,False,False,False,False,False
JOR,2006,False,True,False,False,False,False,False,False,True
JOR,2007,False,False,False,False,False,False,False,False,False
JOR,2008,False,True,False,False,False,False,True,False,True
JOR,2009,False,False,False,False,False,False,False,False,False
